Customer ID,First Name,Last Name,Age,Gender,City,Email,Account Type,Account Balance,TransactionID,Transaction Type,Transaction Amount,Loan Issue Date,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Card Type,Credit Limit,Minimum Payment Due,Rewards Points,Feedback Type,Resolution Status,Anomaly
4841,Kevin,Lopez,50,Female,San Francisco,kevin.lopez@kag.com,Savings,1254.46,4841,Deposit,1291.17,06-10-2018,4841,47464.67,Auto,8.5,36,Closed,AMEX,7751.21,209.3,3058,Suggestion,Pending,1
4842,Kenneth,Martinez,25,Other,Louisville,kenneth.martinez@kag.com,Current,7108.7,4842,Transfer,4837.39,29-10-2018,4842,44409.31,Mortgage,1.57,12,Rejected,Visa,8905.27,8.17,7016,Suggestion,Resolved,1
4843,Carol,Harris,50,Other,Louisville,carol.harris@kag.com,Savings,8169.61,4843,Deposit,3191.11,19-08-2020,4843,11281.93,Personal,5.14,60,Rejected,MasterCard,5387.63,81.53,5608,Praise,Pending,1
4844,Stephanie,Carter,65,Male,Washington,stephanie.carter@kag.com,Current,8535.21,4844,Transfer,1094.79,21-01-2022,4844,4435.51,Personal,2.61,36,Approved,AMEX,5376.93,187.94,7289,Praise,Resolved,1
4845,Sarah,Carter,20,Other,Kansas City,sarah.carter@kag.com,Current,5860.47,4845,Transfer,3970.12,04-01-2022,4845,31392.41,Auto,3.28,12,Rejected,Visa,7083.55,205.75,2562,Complaint,Pending,-1
4846,Brian,Harris,19,Female,San Antonio,brian.harris@kag.com,Current,6206.71,4846,Deposit,4922.99,18-10-2022,4846,8597.76,Auto,7.93,48,Approved,AMEX,8878.75,45.08,4249,Praise,Pending,1
4847,Michelle,Hernandez,55,Female,Charlotte,michelle.hernandez@kag.com,Current,7121.98,4847,Withdrawal,1252.98,17-01-2021,4847,43292.22,Mortgage,8.66,36,Approved,MasterCard,2878.64,88.78,5685,Complaint,Resolved,1
4848,Joshua,Scott,57,Other,Albuquerque,joshua.scott@kag.com,Savings,8751.9,4848,Withdrawal,4114.3,22-09-2019,4848,47425.36,Personal,6.22,24,Rejected,AMEX,4882.17,125.19,3905,Complaint,Resolved,1
4849,Ronald,Hill,56,Other,Austin,ronald.hill@kag.com,Current,549.7,4849,Transfer,4886.55,01-02-2021,4849,6942.57,Mortgage,8.77,24,Closed,MasterCard,7794.03,145.27,2847,Complaint,Resolved,1
4850,Daniel,Sanchez,56,Male,Las Vegas,daniel.sanchez@kag.com,Current,5675.9,4850,Deposit,1111.45,15-08-2022,4850,12556.13,Personal,8.71,60,Closed,AMEX,3543.92,98.86,4646,Complaint,Pending,1
4851,Timothy,Wilson,41,Other,Chicago,timothy.wilson@kag.com,Savings,3754.05,4851,Deposit,1180.3,04-09-2021,4851,31636.03,Mortgage,2.99,12,Approved,MasterCard,1500.47,178.21,9707,Suggestion,Resolved,1
4852,Emily,Hill,38,Male,Baltimore,emily.hill@kag.com,Current,8348.28,4852,Deposit,3588.4,27-04-2022,4852,36537.64,Auto,6.81,60,Approved,MasterCard,4707.34,113.46,9546,Praise,Pending,1
4853,Timothy,Flores,68,Female,Philadelphia,timothy.flores@kag.com,Savings,1424.73,4853,Withdrawal,4753.79,25-12-2020,4853,26103.29,Personal,8,24,Approved,AMEX,9753.08,82.98,9080,Complaint,Pending,1
4854,Steven,Smith,35,Other,Los Angeles,steven.smith@kag.com,Savings,9106.04,4854,Withdrawal,3479.42,17-04-2022,4854,19082.59,Personal,6.05,48,Closed,Visa,6814.73,106.15,7534,Praise,Resolved,1
4855,Melissa,Brown,52,Male,Columbus,melissa.brown@kag.com,Savings,1327.67,4855,Transfer,2528.02,23-12-2021,4855,15995.22,Auto,8.25,48,Rejected,MasterCard,7999.78,42.34,6993,Complaint,Pending,1
4856,Robert,Robinson,28,Male,Seattle,robert.robinson@kag.com,Current,984.33,4856,Withdrawal,535.1,15-11-2021,4856,33632.44,Personal,6.66,48,Rejected,MasterCard,1910.8,36.14,3257,Praise,Pending,1
4857,Kevin,Lopez,28,Male,Milwaukee,kevin.lopez@kag.com,Current,,4857,Withdrawal,4622.63,04-09-2018,4857,37483.51,Auto,3.56,48,Closed,MasterCard,5760.39,155.7,7885,Complaint,Resolved,1
4858,Deborah,Wright,20,Male,San Jose,deborah.wright@kag.com,Current,9947.77,4858,Deposit,354.81,19-06-2024,4858,15152.97,Auto,7.17,48,Closed,Visa,8890.57,102.63,4922,Complaint,Pending,1
4859,Kimberly,Gonzalez,40,Female,Detroit,kimberly.gonzalez@kag.com,Current,6374.65,4859,Deposit,1065.57,21-08-2022,4859,16973.79,Mortgage,6.29,24,Rejected,MasterCard,8918.66,235.44,7261,Praise,Pending,1
4860,Michelle,Walker,18,Other,Fort Worth,michelle.walker@kag.com,Current,361.74,4860,Withdrawal,2259.23,27-06-2022,4860,23543.3,Auto,6.62,36,Approved,Visa,9815.94,84.83,4936,Suggestion,Pending,1
4861,William,Nguyen,40,Male,Seattle,william.nguyen@kag.com,Savings,2567.72,4861,Transfer,2508.1,29-04-2018,4861,23060.63,Personal,1.86,48,Closed,MasterCard,8422.43,160.66,2301,Suggestion,Pending,1
4862,Stephanie,Nelson,39,Other,Dallas,stephanie.nelson@kag.com,Savings,1576.74,4862,Deposit,285.34,28-06-2023,4862,42290.08,Personal,2.13,36,Rejected,AMEX,8866.29,175.03,3314,Praise,Pending,1
4863,Michael,Thompson,59,Other,Nashville,michael.thompson@kag.com,Current,109.94,4863,Transfer,420.67,15-11-2022,4863,22408.57,Personal,8.33,48,Closed,AMEX,2847.54,197.11,1271,Complaint,Resolved,1
4864,Steven,Brown,47,Female,Omaha,steven.brown@kag.com,Current,5197.91,4864,Withdrawal,634.38,06-06-2019,4864,48942.06,Auto,4.88,60,Rejected,MasterCard,1234.7,91.44,1624,Complaint,Pending,-1
4865,William,Thomas,19,Other,Las Vegas,william.thomas@kag.com,Current,3872.97,4865,Withdrawal,208.08,25-01-2020,4865,16237.21,Auto,2.94,12,Approved,MasterCard,6899.8,121.28,9773,Suggestion,Pending,1
4866,Jessica,Miller,34,Female,Fresno,jessica.miller@kag.com,Current,6171.47,4866,Deposit,4887.46,03-08-2018,4866,34948.22,Personal,1.83,36,Approved,AMEX,7208.54,195.59,9546,Praise,Pending,1
4867,Karen,Perez,58,Female,San Diego,karen.perez@kag.com,Savings,2242.01,4867,Deposit,1197.37,11-02-2019,4867,38187.88,Mortgage,3.37,12,Closed,Visa,9256.53,217.21,8133,Praise,Resolved,1
4868,Ashley,Lewis,67,Male,Tucson,ashley.lewis@kag.com,Current,8327.43,4868,Deposit,4398.81,22-07-2024,4868,31889.79,Auto,3.66,24,Closed,Visa,6014.54,71.21,8243,Complaint,Pending,1
4869,Deborah,Hernandez,37,Female,El Paso,deborah.hernandez@kag.com,Current,3893.32,4869,Deposit,3923.84,24-07-2020,4869,18985.34,Personal,9.85,60,Closed,MasterCard,4816.76,60.53,8748,Complaint,Resolved,1
4870,Elizabeth,Allen,26,Male,San Jose,elizabeth.allen@kag.com,Current,4880.76,4870,Withdrawal,3532.37,10-04-2020,4870,13613.35,Personal,8.51,48,Approved,Visa,9409.36,85.02,243,Suggestion,Pending,1
4871,Karen,Lewis,28,Female,Columbus,karen.lewis@kag.com,Current,7351.61,4871,Withdrawal,3293,08-02-2021,4871,30609.83,Personal,1.71,48,Closed,Visa,2790.59,147.6,223,Complaint,Resolved,1
4872,Donna,Hill,34,Female,Columbus,donna.hill@kag.com,Current,1745.03,4872,Deposit,2498.11,04-02-2020,4872,33272.93,Personal,7.74,24,Closed,MasterCard,5218.06,208.13,1076,Suggestion,Pending,1
4873,Christopher,Lopez,31,Other,Indianapolis,christopher.lopez@kag.com,Savings,2697.2,4873,Transfer,2823.51,17-11-2022,4873,13623.49,Personal,6.08,36,Rejected,MasterCard,1391.4,161.06,2874,Suggestion,Resolved,1
4874,Margaret,Miller,35,Male,Kansas City,margaret.miller@kag.com,Savings,1632.04,4874,Deposit,4454.39,17-07-2024,4874,17487.97,Personal,3.06,48,Rejected,Visa,8151.58,50.56,5786,Complaint,Resolved,1
4875,Richard,Hill,35,Other,Colorado Springs,richard.hill@kag.com,Savings,7704.01,4875,Deposit,3889.85,08-11-2021,4875,43241.09,Personal,7.72,36,Approved,AMEX,6613.3,12.94,7853,Suggestion,Pending,1
4876,Melissa,Adams,61,Female,Detroit,melissa.adams@kag.com,Current,1065.47,4876,Deposit,1161.83,04-07-2019,4876,40715.11,Mortgage,1.27,48,Approved,Visa,3610.42,139.04,1535,Suggestion,Pending,1
4877,Michael,Mitchell,67,Male,Detroit,michael.mitchell@kag.com,Current,4941.13,4877,Transfer,530.11,29-07-2021,4877,10005.26,Personal,7.58,36,Rejected,AMEX,5852.22,190.65,6173,Praise,Pending,1
4878,Elizabeth,Sanchez,25,Female,New York,elizabeth.sanchez@kag.com,Savings,7524.11,4878,Deposit,1475.74,20-12-2024,4878,46734.44,Personal,9.06,12,Approved,Visa,7184.61,126.33,8392,Complaint,Pending,1
4879,Donna,Flores,46,Female,Albuquerque,donna.flores@kag.com,Savings,5126.84,4879,Withdrawal,671.31,06-01-2023,4879,31773.61,Auto,8.94,36,Closed,AMEX,8122.22,91.63,8472,Complaint,Resolved,1
4880,James,Rodriguez,25,Other,Charlotte,james.rodriguez@kag.com,Current,5135.9,4880,Transfer,4772.77,04-09-2018,4880,25340.98,Personal,7.95,24,Closed,MasterCard,1928.71,49.46,6992,Complaint,Pending,1
4881,Anthony,Green,43,Male,Nashville,anthony.green@kag.com,Current,730.38,4881,Withdrawal,1919.84,11-06-2021,4881,10842.36,Personal,9.41,48,Approved,Visa,2733.12,143.63,4798,Complaint,Pending,1
4882,Melissa,King,45,Male,Seattle,melissa.king@kag.com,Savings,7850.33,4882,Transfer,874.41,18-03-2025,4882,36779.56,Mortgage,7.37,60,Closed,MasterCard,5704.82,152.89,7395,Suggestion,Pending,1
4883,Linda,Hall,25,Male,Baltimore,linda.hall@kag.com,Savings,6079.68,4883,Transfer,3115.62,18-12-2023,4883,46118.96,Mortgage,7.18,36,Rejected,AMEX,7392.6,208.62,4382,Praise,Pending,1
4884,Melissa,Gonzalez,37,Female,San Jose,melissa.gonzalez@kag.com,Savings,6708.38,4884,Deposit,1997.17,18-09-2018,4884,4182.47,Mortgage,1.24,60,Closed,MasterCard,8920.04,184.82,5899,Praise,Resolved,-1
4885,Carol,Scott,64,Male,Las Vegas,carol.scott@kag.com,Savings,7681.42,4885,Withdrawal,1097.63,31-12-2018,4885,26516.49,Mortgage,2.57,36,Rejected,MasterCard,5901.81,128.85,304,Suggestion,Resolved,1
4886,Thomas,Harris,25,Female,Baltimore,thomas.harris@kag.com,Current,5650.12,4886,Transfer,297.78,12-02-2019,4886,43979.47,Personal,8.03,12,Rejected,AMEX,3741.98,202.39,6220,Suggestion,Resolved,-1
4887,David,White,31,Female,Los Angeles,david.white@kag.com,Savings,5135.37,4887,Withdrawal,471.41,20-12-2020,4887,47673.62,Mortgage,9.98,60,Approved,AMEX,8720.31,28.34,6253,Complaint,Pending,1
4888,Jennifer,Baker,30,Female,Denver,jennifer.baker@kag.com,Savings,6665.34,4888,Transfer,2820.96,24-03-2022,4888,4534.85,Personal,7.48,24,Rejected,Visa,9647.41,59.72,8164,Praise,Resolved,1
4889,Kevin,Taylor,57,Male,Boston,kevin.taylor@kag.com,Current,9010.08,4889,Deposit,3754.23,28-08-2024,4889,39761.69,Personal,6.22,60,Closed,AMEX,3241.54,188.32,1908,Complaint,Pending,1
4890,Matthew,Johnson,34,Other,Columbus,matthew.johnson@kag.com,Savings,6421.12,4890,Transfer,4629.67,24-09-2018,4890,14788.91,Mortgage,2.65,36,Rejected,AMEX,6419.52,105.4,4442,Complaint,Pending,1
4891,Joshua,Gonzalez,68,Female,Philadelphia,joshua.gonzalez@kag.com,Current,7904.39,4891,Withdrawal,2931.32,30-07-2023,4891,27533.71,Mortgage,9.53,24,Rejected,AMEX,3893.38,143.45,73,Complaint,Resolved,1
4892,Ronald,Walker,43,Other,Fort Worth,ronald.walker@kag.com,Savings,4854.69,4892,Withdrawal,3267.04,12-07-2021,4892,39402.89,Mortgage,6.85,12,Closed,AMEX,8736.01,215.77,9340,Complaint,Resolved,1
4893,Betty,Lewis,23,Male,Oklahoma City,betty.lewis@kag.com,Savings,5936.76,4893,Withdrawal,1217.51,24-12-2018,4893,27711.59,Personal,5.4,60,Rejected,MasterCard,4677.72,232.11,6011,Praise,Pending,1
4894,Steven,Roberts,34,Male,El Paso,steven.roberts@kag.com,Current,1883.48,4894,Withdrawal,1379.07,14-08-2022,4894,6392.94,Personal,8.75,24,Rejected,MasterCard,9225.16,232.12,3175,Complaint,Resolved,1
4895,Paul,Ramirez,21,Male,Baltimore,paul.ramirez@kag.com,Savings,4936.33,4895,Transfer,2093.65,04-06-2021,4895,29936.21,Auto,9.58,60,Closed,AMEX,5274.18,88.78,9585,Complaint,Pending,1
4896,David,Clark,42,Male,Baltimore,david.clark@kag.com,Current,1574.01,4896,Transfer,4344.99,24-01-2018,4896,6772.73,Personal,4.34,12,Approved,MasterCard,7588.55,154.7,6181,Suggestion,Resolved,1
4897,Karen,Anderson,24,Male,Kansas City,karen.anderson@kag.com,Current,4723.51,4897,Transfer,2182.39,15-11-2020,4897,18024.74,Mortgage,5.64,12,Approved,Visa,4102.11,155.41,9347,Praise,Resolved,1
4898,Charles,Walker,34,Other,Baltimore,charles.walker@kag.com,Savings,743.02,4898,Transfer,1205.78,30-01-2023,4898,28353.32,Personal,2.04,12,Closed,MasterCard,5741.45,71.51,9994,Complaint,Pending,1
4899,Mary,Flores,39,Male,Baltimore,mary.flores@kag.com,Current,5804.45,4899,Deposit,4598.29,10-01-2019,4899,49579.33,Mortgage,9.64,12,Closed,AMEX,7213.73,114.42,6203,Praise,Resolved,1
4900,Kevin,Anderson,45,Male,Mesa,kevin.anderson@kag.com,Current,2938.68,4900,Transfer,2063.06,09-12-2018,4900,36619.59,Mortgage,2.09,24,Approved,AMEX,2712.88,104.24,9539,Complaint,Resolved,-1
4901,Donna,Allen,67,Male,Fresno,donna.allen@kag.com,Current,8432.27,4901,Deposit,406.76,23-05-2023,4901,15861.83,Mortgage,9.36,24,Closed,MasterCard,2568.46,170.7,9822,Suggestion,Pending,1
4902,Michelle,Martin,23,Male,Indianapolis,michelle.martin@kag.com,Savings,3825.01,4902,Transfer,2731.92,17-06-2021,4902,43951.07,Auto,2.72,12,Rejected,Visa,1782.69,149.48,6715,Suggestion,Resolved,1
4903,Margaret,Adams,47,Male,Las Vegas,margaret.adams@kag.com,Current,9185.96,4903,Transfer,3135.91,14-10-2021,4903,12081.21,Personal,9.18,36,Rejected,Visa,4170.35,227.01,6344,Praise,Resolved,1
4904,Stephanie,Lopez,27,Female,Columbus,stephanie.lopez@kag.com,Savings,4781.59,4904,Transfer,4777.37,09-12-2023,4904,19815.6,Auto,5.07,24,Rejected,AMEX,6303.61,62.45,2884,Praise,Resolved,1
4905,Kevin,Torres,67,Female,Detroit,kevin.torres@kag.com,Current,8503.84,4905,Deposit,4034.93,19-09-2023,4905,32704.04,Mortgage,6.33,12,Closed,Visa,1973.4,150.08,2090,Complaint,Pending,1
4906,Paul,Rodriguez,56,Other,San Diego,paul.rodriguez@kag.com,Current,3042.99,4906,Transfer,514.55,10-09-2020,4906,21117.51,Auto,1.32,24,Approved,AMEX,2347.55,175.04,7511,Complaint,Resolved,1
4907,Joseph,Thompson,31,Male,Columbus,joseph.thompson@kag.com,Current,4570.86,4907,Transfer,2564.51,02-02-2022,4907,36749.27,Auto,4.55,60,Approved,AMEX,8083.38,14.85,8317,Praise,Pending,1
4908,Betty,Davis,63,Other,Milwaukee,betty.davis@kag.com,Current,6373.29,4908,Transfer,2176.23,02-06-2019,4908,32879.75,Auto,5.44,36,Approved,Visa,4932.52,159.06,803,Suggestion,Pending,1
4909,Karen,Young,59,Other,Los Angeles,karen.young@kag.com,Current,2660.64,4909,Withdrawal,1973.28,10-10-2019,4909,33696.94,Personal,1.08,12,Rejected,AMEX,1802.35,148.52,3466,Suggestion,Pending,1
4910,Kimberly,Mitchell,39,Male,Houston,kimberly.mitchell@kag.com,Current,6607.55,4910,Withdrawal,707.67,26-04-2020,4910,21592.92,Mortgage,6.95,36,Approved,MasterCard,3871.22,79.81,388,Complaint,Pending,-1
4911,Lisa,Wilson,58,Male,New York,lisa.wilson@kag.com,Savings,2957.16,4911,Withdrawal,1882.93,14-07-2020,4911,3701.37,Auto,8.55,24,Approved,MasterCard,5162.99,246.22,229,Suggestion,Resolved,1
4912,William,Clark,43,Female,Oklahoma City,william.clark@kag.com,Savings,4894.5,4912,Deposit,2355.75,27-01-2022,4912,43762.66,Auto,1.22,24,Closed,MasterCard,3128.59,101.86,6709,Suggestion,Pending,1
4913,Richard,Harris,27,Male,Columbus,richard.harris@kag.com,Savings,331.36,4913,Transfer,1102.18,11-09-2022,4913,4627.12,Mortgage,5.43,60,Closed,MasterCard,7097.69,43.57,3087,Complaint,Pending,1
4914,Patricia,Gonzalez,19,Female,Omaha,patricia.gonzalez@kag.com,Current,874,4914,Deposit,2883.52,29-08-2018,4914,23737.69,Personal,1.3,12,Rejected,MasterCard,8262.81,138.49,2853,Praise,Resolved,1
4915,Lisa,Lee,20,Other,Boston,lisa.lee@kag.com,Savings,2348.3,4915,Transfer,1114.2,01-09-2019,4915,15795.07,Mortgage,8.86,12,Closed,MasterCard,7973,89.83,8778,Complaint,Resolved,1
4916,John,Hall,65,Other,Boston,john.hall@kag.com,Current,8084.28,4916,Deposit,615.38,22-10-2024,4916,15520.22,Mortgage,2.45,48,Closed,MasterCard,6109.54,58.05,7368,Praise,Pending,1
4917,Kevin,Walker,59,Female,Chicago,kevin.walker@kag.com,Savings,6637.8,4917,Withdrawal,4920.09,12-01-2022,4917,12104.59,Personal,1.53,60,Rejected,AMEX,5103.98,83.98,663,Suggestion,Pending,1
4918,Nancy,Torres,28,Female,Phoenix,nancy.torres@kag.com,Current,8945.14,4918,Transfer,3445.12,12-04-2023,4918,14310.98,Mortgage,8.72,36,Closed,AMEX,9339.88,183.54,485,Praise,Pending,1
4919,Patricia,Mitchell,27,Male,Kansas City,patricia.mitchell@kag.com,Savings,9056.64,4919,Withdrawal,2978.04,10-08-2023,4919,47811.72,Auto,5,12,Rejected,MasterCard,2030.53,74.86,7539,Praise,Pending,1
4920,Betty,Nelson,29,Female,Detroit,betty.nelson@kag.com,Savings,,4920,Withdrawal,1644.24,10-06-2022,4920,48630.59,Personal,1.86,48,Closed,Visa,5598.03,144.05,6437,Suggestion,Pending,1
4921,Joseph,Jones,31,Female,Omaha,joseph.jones@kag.com,Savings,3738.56,4921,Transfer,1049.62,02-03-2018,4921,28975.3,Mortgage,6.83,36,Rejected,Visa,3889.79,0.11,1885,Complaint,Pending,1
4922,James,Gonzalez,47,Male,Kansas City,james.gonzalez@kag.com,Savings,8373.86,4922,Deposit,666.17,15-12-2023,4922,26708.18,Personal,7.35,24,Approved,Visa,5008.31,28.53,489,Suggestion,Pending,1
4923,Michael,Ramirez,58,Other,Kansas City,michael.ramirez@kag.com,Current,4321.79,4923,Withdrawal,322.49,15-02-2020,4923,3369.89,Auto,6.12,24,Approved,AMEX,6759.12,186.38,2210,Praise,Pending,1
4924,Susan,Nelson,30,Female,Houston,susan.nelson@kag.com,Current,8586.29,4924,Withdrawal,3501.57,28-09-2018,4924,40383.04,Auto,3.99,60,Approved,Visa,6201.54,51.39,3604,Complaint,Pending,1
4925,Donna,Harris,47,Male,San Antonio,donna.harris@kag.com,Current,5108.71,4925,Transfer,1388.25,18-12-2018,4925,9357.04,Personal,4.82,24,Approved,MasterCard,7421.65,198.35,6005,Praise,Pending,1
4926,Stephanie,Wright,55,Male,Baltimore,stephanie.wright@kag.com,Savings,4304.66,4926,Transfer,1597.45,19-09-2021,4926,7986.59,Personal,9.59,24,Approved,Visa,1164.9,68.88,755,Suggestion,Pending,1
4927,James,Campbell,28,Female,Baltimore,james.campbell@kag.com,Current,2862.79,4927,Deposit,813.34,01-09-2018,4927,21779.48,Personal,5.81,48,Closed,AMEX,5323.19,52.14,5776,Praise,Resolved,1
4928,Donna,Hill,18,Other,Denver,donna.hill@kag.com,Current,1352.22,4928,Withdrawal,594.65,03-10-2022,4928,18029.5,Auto,4.57,36,Closed,Visa,7224.49,171.89,9715,Suggestion,Resolved,1
4929,Donna,Miller,44,Male,Colorado Springs,donna.miller@kag.com,Savings,5306.43,4929,Withdrawal,2480.02,03-08-2024,4929,5735.19,Auto,7.37,36,Rejected,Visa,8150.16,24.63,2647,Complaint,Resolved,1
4930,Charles,Nguyen,64,Female,Sacramento,charles.nguyen@kag.com,Savings,3319.73,4930,Deposit,3640.3,01-05-2021,4930,8248.78,Auto,1.69,48,Closed,MasterCard,2026,90.67,9663,Suggestion,Resolved,1
4931,Deborah,Young,56,Other,Omaha,deborah.young@kag.com,Savings,2569.46,4931,Transfer,4954.75,19-08-2023,4931,49624.52,Auto,3.61,36,Approved,Visa,3853.18,18.85,5914,Praise,Resolved,1
4932,Mark,Williams,60,Female,Tucson,mark.williams@kag.com,Savings,1779.64,4932,Transfer,1704.09,15-03-2021,4932,37006.46,Mortgage,3.04,36,Approved,MasterCard,6266.11,50.44,4216,Complaint,Resolved,1
4933,Robert,Hall,66,Male,Tucson,robert.hall@kag.com,Current,3947.36,4933,Transfer,3322.56,10-02-2018,4933,30329.3,Auto,7.12,60,Closed,AMEX,4467.93,39.14,7500,Suggestion,Pending,1
4934,Ronald,Hill,54,Male,Columbus,ronald.hill@kag.com,Savings,5603.14,4934,Deposit,589.17,17-08-2018,4934,15877.21,Personal,6.44,12,Closed,Visa,4511.54,202.03,2965,Complaint,Pending,1
4935,Elizabeth,Torres,26,Male,Kansas City,elizabeth.torres@kag.com,Current,8386.56,4935,Transfer,2782.83,01-07-2018,4935,21993.57,Personal,7.83,36,Approved,AMEX,2455.56,144.67,8465,Suggestion,Pending,1
4936,Betty,Roberts,65,Female,Jacksonville,betty.roberts@kag.com,Savings,8219.88,4936,Transfer,2595.23,02-06-2024,4936,31771.2,Mortgage,4.84,36,Closed,AMEX,2971.99,205.12,4745,Praise,Pending,1
4937,Charles,Perez,60,Male,Louisville,charles.perez@kag.com,Savings,8565.13,4937,Deposit,169.97,23-03-2018,4937,39429.7,Mortgage,2.57,36,Approved,AMEX,3528.26,248.35,6181,Complaint,Pending,1
4938,Stephanie,Davis,43,Female,Columbus,stephanie.davis@kag.com,Savings,5804.71,4938,Withdrawal,2420.1,08-10-2021,4938,47374.05,Mortgage,2.65,24,Approved,MasterCard,7457.36,138.72,3540,Complaint,Pending,1
4939,John,Taylor,42,Other,Mesa,john.taylor@kag.com,Savings,5639.54,4939,Withdrawal,2482.21,13-07-2024,4939,7011.34,Personal,9.03,48,Rejected,Visa,4737.78,240.05,3479,Praise,Resolved,1
4940,Michael,Clark,34,Other,Kansas City,michael.clark@kag.com,Current,9060.9,4940,Deposit,1866.38,25-05-2022,4940,10390.44,Mortgage,1.67,60,Approved,AMEX,2893.03,24.19,524,Suggestion,Resolved,1
4941,Brian,Allen,23,Other,Indianapolis,brian.allen@kag.com,Savings,2956.61,4941,Transfer,2872,10-09-2021,4941,28811.01,Mortgage,6.35,24,Rejected,AMEX,1564.66,29.05,7295,Suggestion,Resolved,1
4942,Timothy,Rivera,32,Other,Nashville,timothy.rivera@kag.com,Savings,1539.96,4942,Transfer,237.37,22-05-2020,4942,46986.17,Personal,3.09,48,Closed,Visa,6052.87,124.81,3312,Suggestion,Resolved,1
4943,Sarah,Taylor,20,Male,Louisville,sarah.taylor@kag.com,Current,919.47,4943,Withdrawal,4223.79,10-06-2020,4943,23174.56,Personal,2.93,60,Rejected,AMEX,2849.54,31.61,1238,Complaint,Resolved,1
4944,Christopher,Adams,48,Male,Tucson,christopher.adams@kag.com,Savings,8822.34,4944,Transfer,2607.36,17-03-2018,4944,32063.38,Auto,1.89,24,Closed,MasterCard,6308.83,228.63,1694,Praise,Resolved,1
4945,Andrew,Lopez,45,Female,Philadelphia,andrew.lopez@kag.com,Current,3780.55,4945,Withdrawal,170.43,06-09-2024,4945,15392.55,Mortgage,9.81,60,Closed,AMEX,5907.14,126.09,2791,Praise,Pending,1
4946,Patricia,Mitchell,26,Other,Charlotte,patricia.mitchell@kag.com,Current,5037.39,4946,Withdrawal,4919,12-12-2019,4946,40775.2,Personal,1.55,36,Rejected,Visa,4029.28,219.43,6080,Praise,Resolved,1
4947,Robert,Rivera,61,Other,Chicago,robert.rivera@kag.com,Current,8050.29,4947,Transfer,1914.95,03-06-2019,4947,30657.79,Mortgage,2.33,24,Closed,Visa,3109.05,54.84,6401,Suggestion,Resolved,1
4948,James,Clark,68,Female,Sacramento,james.clark@kag.com,Savings,3794.36,4948,Withdrawal,4933.77,20-06-2024,4948,19708.61,Auto,4.29,24,Closed,Visa,4930.18,163.54,5761,Praise,Resolved,1
4949,Patricia,Mitchell,35,Female,Columbus,patricia.mitchell@kag.com,Current,8692.75,4949,Withdrawal,909.86,03-12-2022,4949,27588.44,Mortgage,5.1,12,Approved,AMEX,4021.04,67.54,7410,Complaint,Pending,1
4950,Barbara,Davis,65,Female,Los Angeles,barbara.davis@kag.com,Savings,3284.81,4950,Deposit,159.56,16-07-2018,4950,35043.1,Mortgage,9.56,36,Approved,Visa,4002.95,139.89,7773,Suggestion,Pending,1
4951,Anthony,Thompson,57,Female,Memphis,anthony.thompson@kag.com,Current,7350.58,4951,Transfer,3569.79,12-11-2019,4951,11462.12,Auto,3.18,36,Approved,AMEX,9478.71,216.99,8335,Complaint,Pending,1
4952,Carol,Adams,49,Other,Houston,carol.adams@kag.com,Current,6706.96,4952,Deposit,4727.67,22-05-2019,4952,17730.81,Mortgage,7.49,24,Closed,MasterCard,6314.7,71.45,1150,Complaint,Pending,1
4953,Daniel,Carter,36,Male,Detroit,daniel.carter@kag.com,Savings,2093.33,4953,Transfer,397.18,15-07-2019,4953,13275.01,Auto,6.91,24,Rejected,AMEX,6942.82,117.66,3667,Suggestion,Resolved,1
